scenario_id,scenario_label,season,week,game_id,home_team,away_team,spread_home,close_spread_home,total,close_total,wind_open,wx_wind_mph,wx_precip_pct,wx_temp_f,roof_closed_flag,roof_open_flag,neutral_site_flag,rest_days_diff,elo_diff,net_margin_diff,home_inj_starters_out,away_inj_starters_out,home_def_ppg,away_def_ppg,home_def_sack_rate_ema,away_def_sack_rate_ema,home_def_sack_rate,away_def_sack_rate,scenario_applies,scenario_wind_open_add_mph,scenario_wx_precip_add_pct,scenario_wx_temp_add_f,scenario_home_inj_starters_add,scenario_away_inj_starters_add,scenario_neutral_site_flag,scenario_rest_days_diff_add,scenario_elo_diff_add,scenario_net_margin_diff_add,scenario_home_def_sack_rate_add,scenario_away_def_sack_rate_add,scenario_spread_home_add,scenario_total_add,scenario_pred_margin_add,scenario_pred_total_add,scenario_ats_sigma_override,scenario_total_sigma_override,scenario_apply_when_mode,scenario_apply_when
v2_baseline,Baseline,2025,14,2025_14_PIT_BAL,Baltimore Ravens,Pittsburgh Steelers,-7.0,-7.0,47.5,47.5,,,,,0,1,0,3.0,108.60999367240242,4.176420188160002,0.0,0.0,24.16441204736,25.77794023424,0.03914335933240594,0.06937126675538506,0.0392561983471074,0.0670611439842209,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_baseline,Baseline,2025,14,2025_14_SEA_ATL,Atlanta Falcons,Seattle Seahawks,7.5,7.5,44.5,44.5,,,,,1,0,0,0.0,-283.4821491549362,-17.27111911424,1.0,0.0,23.32752816128,9.0311143424,0.09490317587082908,0.07573992545557459,0.0933940774487471,0.0767754318618042,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_baseline,Baseline,2025,14,2025_14_TEN_CLE,Cleveland Browns,Tennessee Titans,-4.5,-4.5,34.5,34.5,,,,,0,1,0,0.0,148.7841744074285,7.14647216128,1.0,1.0,21.86858737664,25.63632723968,0.10862829283162312,0.07145568402542586,0.1083123425692695,0.072289156626506,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_baseline,Baseline,2025,14,2025_14_WAS_MIN,Minnesota Vikings,Washington Commanders,-2.5,-2.5,43.5,43.5,,,,,1,0,0,0.0,35.23519716253327,-15.50881536,0.0,1.0,24.67569328128,26.51398096896,0.07965783063922563,0.06430735928763409,0.0807291666666666,0.062200956937799,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_CHI_GB,Green Bay Packers,Chicago Bears,-6.5,-6.5,46.5,46.5,,,,,0,1,0,1.0,185.74435433129838,2.383670190080001,1.0,0.0,18.6370306048,19.0234825728,0.07045320968132993,0.05762270769648324,0.0723981900452488,0.0554216867469879,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_CIN_BUF,Buffalo Bills,Cincinnati Bengals,-7.0,-7.0,53.5,53.5,,,,,0,1,0,-3.0,227.30237406414676,4.214734172160002,1.0,0.0,14.416529305600001,20.62196125696,0.07419841073901227,0.03856908504636345,0.0716180371352785,0.0397350993377483,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_DAL_DET,Detroit Lions,Dallas Cowboys,-6.0,-6.0,54.5,54.5,,,,,1,0,0,0.0,185.75295749575594,-5.90891855872,1.0,0.0,28.03924137984,25.343101870079998,0.07654428709512129,0.058682182616005066,0.0730593607305936,0.0590717299578059,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_DEN_LV,Las Vegas Raiders,Denver Broncos,8.5,8.5,39.5,39.5,,,,,1,0,0,0.0,-412.1433262237408,-17.58035943424,1.0,1.0,28.64524429312,22.02411835392,0.053712677905568836,0.10733084665664328,0.055023923444976,0.103030303030303,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_HOU_KC,Kansas City Chiefs,Houston Texans,-6.0,-6.0,43.5,43.5,,,,,0,1,0,3.0,108.13173915002949,-5.04740386816,0.0,0.0,26.77864409088,16.97094496256,0.0572180050000989,0.07779818562009953,0.0539215686274509,0.0787037037037037,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_IND_JAX,Jacksonville Jaguars,Indianapolis Colts,2.5,2.5,49.5,49.5,,,,,0,1,0,0.0,-23.58991984441741,18.57853108224,0.0,1.0,10.26775730176,21.407409152,0.04471730498739053,0.06855327140623758,0.0472440944881889,0.068359375,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_LA_ARI,Arizona Cardinals,Los Angeles Rams,8.5,8.5,47.5,47.5,,,,,1,0,0,0.0,-288.13708642651113,-11.132589506560002,2.0,1.0,24.64391041024,23.346567475199997,0.05371154989912279,0.07045080783283317,0.0544217687074829,0.0703624733475479,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_MIA_NYJ,New York Jets,Miami Dolphins,2.5,2.5,42.5,42.5,,,,,0,1,0,0.0,-127.66263115181164,-6.464260894720001,1.0,1.0,24.030364917759997,16.1016701952,0.051485390670498565,0.06018883483762967,0.0515970515970515,0.0611246943765281,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_NO_TB,Tampa Bay Buccaneers,New Orleans Saints,-8.5,-8.5,43.5,43.5,,,,,0,1,0,0.0,257.3446845219378,0.3348465049599998,1.0,0.0,23.95230746624,20.94741149696,0.06208275037019208,0.07222191615946402,0.0605427974947807,0.0750670241286863,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_PHI_LAC,Los Angeles Chargers,Philadelphia Eagles,2.5,2.5,43.5,43.5,,,,,1,0,0,-2.0,-194.0192071056299,10.327293992959998,0.0,0.0,19.02081957888,21.85519849472,0.08107505269147067,0.05227779463497474,0.0833333333333333,0.0519480519480519,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_PIT_BAL,Baltimore Ravens,Pittsburgh Steelers,-7.0,-7.0,47.5,47.5,,,,,0,1,0,3.0,108.60999367240242,4.176420188160002,0.0,0.0,24.16441204736,25.77794023424,0.03914335933240594,0.06937126675538506,0.0392561983471074,0.0670611439842209,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_SEA_ATL,Atlanta Falcons,Seattle Seahawks,7.5,7.5,44.5,44.5,,,,,1,0,0,0.0,-283.4821491549362,-17.27111911424,1.0,0.0,23.32752816128,9.0311143424,0.09490317587082908,0.07573992545557459,0.0933940774487471,0.0767754318618042,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_TEN_CLE,Cleveland Browns,Tennessee Titans,-4.5,-4.5,34.5,34.5,,,,,0,1,0,0.0,148.7841744074285,7.14647216128,1.0,1.0,21.86858737664,25.63632723968,0.10862829283162312,0.07145568402542586,0.1083123425692695,0.072289156626506,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,14,2025_14_WAS_MIN,Minnesota Vikings,Washington Commanders,-2.5,-2.5,43.5,43.5,,,,,1,0,0,0.0,35.23519716253327,-15.50881536,0.0,1.0,24.67569328128,26.51398096896,0.07965783063922563,0.06430735928763409,0.0807291666666666,0.062200956937799,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_CHI_GB,Green Bay Packers,Chicago Bears,-6.5,-6.5,46.5,46.5,,,,,0,1,0,1.0,185.74435433129838,2.383670190080001,1.0,0.0,18.6370306048,19.0234825728,0.07045320968132993,0.05762270769648324,0.0723981900452488,0.0554216867469879,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_CIN_BUF,Buffalo Bills,Cincinnati Bengals,-7.0,-7.0,53.5,53.5,,,,,0,1,0,-3.0,227.30237406414676,4.214734172160002,1.0,0.0,14.416529305600001,20.62196125696,0.07419841073901227,0.03856908504636345,0.0716180371352785,0.0397350993377483,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_DAL_DET,Detroit Lions,Dallas Cowboys,-6.0,-6.0,54.5,54.5,,,,,1,0,0,0.0,185.75295749575594,-5.90891855872,1.0,0.0,28.03924137984,25.343101870079998,0.07654428709512129,0.058682182616005066,0.0730593607305936,0.0590717299578059,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_DEN_LV,Las Vegas Raiders,Denver Broncos,8.5,8.5,39.5,39.5,,,,,1,0,0,0.0,-412.1433262237408,-17.58035943424,1.0,1.0,28.64524429312,22.02411835392,0.053712677905568836,0.10733084665664328,0.055023923444976,0.103030303030303,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_HOU_KC,Kansas City Chiefs,Houston Texans,-6.0,-6.0,43.5,43.5,,,,,0,1,0,3.0,108.13173915002949,-5.04740386816,0.0,0.0,26.77864409088,16.97094496256,0.0572180050000989,0.07779818562009953,0.0539215686274509,0.0787037037037037,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_IND_JAX,Jacksonville Jaguars,Indianapolis Colts,2.5,2.5,49.5,49.5,,,,,0,1,0,0.0,-23.58991984441741,18.57853108224,0.0,1.0,10.26775730176,21.407409152,0.04471730498739053,0.06855327140623758,0.0472440944881889,0.068359375,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_LA_ARI,Arizona Cardinals,Los Angeles Rams,8.5,8.5,47.5,47.5,,,,,1,0,0,0.0,-288.13708642651113,-11.132589506560002,2.0,1.0,24.64391041024,23.346567475199997,0.05371154989912279,0.07045080783283317,0.0544217687074829,0.0703624733475479,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_MIA_NYJ,New York Jets,Miami Dolphins,2.5,2.5,42.5,42.5,,,,,0,1,0,0.0,-127.66263115181164,-6.464260894720001,1.0,1.0,24.030364917759997,16.1016701952,0.051485390670498565,0.06018883483762967,0.0515970515970515,0.0611246943765281,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_NO_TB,Tampa Bay Buccaneers,New Orleans Saints,-8.5,-8.5,43.5,43.5,,,,,0,1,0,0.0,257.3446845219378,0.3348465049599998,1.0,0.0,23.95230746624,20.94741149696,0.06208275037019208,0.07222191615946402,0.0605427974947807,0.0750670241286863,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_PHI_LAC,Los Angeles Chargers,Philadelphia Eagles,2.5,2.5,43.5,43.5,,,,,1,0,0,-2.0,-194.0192071056299,10.327293992959998,0.0,0.0,19.02081957888,21.85519849472,0.08107505269147067,0.05227779463497474,0.0833333333333333,0.0519480519480519,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_PIT_BAL,Baltimore Ravens,Pittsburgh Steelers,-7.0,-7.0,47.5,47.5,,,,,0,1,0,3.0,108.60999367240242,4.176420188160002,0.0,0.0,24.16441204736,25.77794023424,0.03914335933240594,0.06937126675538506,0.0392561983471074,0.0670611439842209,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_SEA_ATL,Atlanta Falcons,Seattle Seahawks,7.5,7.5,44.5,44.5,,,,,1,0,0,0.0,-283.4821491549362,-17.27111911424,1.0,0.0,23.32752816128,9.0311143424,0.09490317587082908,0.07573992545557459,0.0933940774487471,0.0767754318618042,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_TEN_CLE,Cleveland Browns,Tennessee Titans,-4.5,-4.5,34.5,34.5,,,,,0,1,0,0.0,148.7841744074285,7.14647216128,1.0,1.0,21.86858737664,25.63632723968,0.10862829283162312,0.07145568402542586,0.1083123425692695,0.072289156626506,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,14,2025_14_WAS_MIN,Minnesota Vikings,Washington Commanders,-2.5,-2.5,43.5,43.5,,,,,1,0,0,0.0,35.23519716253327,-15.50881536,0.0,1.0,24.67569328128,26.51398096896,0.07965783063922563,0.06430735928763409,0.0807291666666666,0.062200956937799,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_CHI_GB,Green Bay Packers,Chicago Bears,-6.5,-6.5,46.5,46.5,,,,,0,1,0,1.0,85.74435433129838,2.383670190080001,1.0,0.0,18.6370306048,19.0234825728,0.07045320968132993,0.05762270769648324,0.0723981900452488,0.0554216867469879,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_CIN_BUF,Buffalo Bills,Cincinnati Bengals,-7.0,-7.0,53.5,53.5,,,,,0,1,0,-3.0,127.30237406414676,4.214734172160002,1.0,0.0,14.416529305600001,20.62196125696,0.07419841073901227,0.03856908504636345,0.0716180371352785,0.0397350993377483,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_DAL_DET,Detroit Lions,Dallas Cowboys,-6.0,-6.0,54.5,54.5,,,,,1,0,0,0.0,85.75295749575594,-5.90891855872,1.0,0.0,28.03924137984,25.343101870079998,0.07654428709512129,0.058682182616005066,0.0730593607305936,0.0590717299578059,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_DEN_LV,Las Vegas Raiders,Denver Broncos,8.5,8.5,39.5,39.5,,,,,1,0,0,0.0,-512.1433262237408,-17.58035943424,1.0,1.0,28.64524429312,22.02411835392,0.053712677905568836,0.10733084665664328,0.055023923444976,0.103030303030303,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_HOU_KC,Kansas City Chiefs,Houston Texans,-6.0,-6.0,43.5,43.5,,,,,0,1,0,3.0,8.131739150029489,-5.04740386816,0.0,0.0,26.77864409088,16.97094496256,0.0572180050000989,0.07779818562009953,0.0539215686274509,0.0787037037037037,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_IND_JAX,Jacksonville Jaguars,Indianapolis Colts,2.5,2.5,49.5,49.5,,,,,0,1,0,0.0,-123.58991984441741,18.57853108224,0.0,1.0,10.26775730176,21.407409152,0.04471730498739053,0.06855327140623758,0.0472440944881889,0.068359375,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_LA_ARI,Arizona Cardinals,Los Angeles Rams,8.5,8.5,47.5,47.5,,,,,1,0,0,0.0,-388.13708642651113,-11.132589506560002,2.0,1.0,24.64391041024,23.346567475199997,0.05371154989912279,0.07045080783283317,0.0544217687074829,0.0703624733475479,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_MIA_NYJ,New York Jets,Miami Dolphins,2.5,2.5,42.5,42.5,,,,,0,1,0,0.0,-227.66263115181164,-6.464260894720001,1.0,1.0,24.030364917759997,16.1016701952,0.051485390670498565,0.06018883483762967,0.0515970515970515,0.0611246943765281,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_NO_TB,Tampa Bay Buccaneers,New Orleans Saints,-8.5,-8.5,43.5,43.5,,,,,0,1,0,0.0,157.34468452193778,0.3348465049599998,1.0,0.0,23.95230746624,20.94741149696,0.06208275037019208,0.07222191615946402,0.0605427974947807,0.0750670241286863,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_PHI_LAC,Los Angeles Chargers,Philadelphia Eagles,2.5,2.5,43.5,43.5,,,,,1,0,0,-2.0,-294.0192071056299,10.327293992959998,0.0,0.0,19.02081957888,21.85519849472,0.08107505269147067,0.05227779463497474,0.0833333333333333,0.0519480519480519,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_PIT_BAL,Baltimore Ravens,Pittsburgh Steelers,-7.0,-7.0,47.5,47.5,,,,,0,1,0,3.0,8.609993672402425,4.176420188160002,0.0,0.0,24.16441204736,25.77794023424,0.03914335933240594,0.06937126675538506,0.0392561983471074,0.0670611439842209,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_SEA_ATL,Atlanta Falcons,Seattle Seahawks,7.5,7.5,44.5,44.5,,,,,1,0,0,0.0,-383.4821491549362,-17.27111911424,1.0,0.0,23.32752816128,9.0311143424,0.09490317587082908,0.07573992545557459,0.0933940774487471,0.0767754318618042,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_TEN_CLE,Cleveland Browns,Tennessee Titans,-4.5,-4.5,34.5,34.5,,,,,0,1,0,0.0,48.78417440742851,7.14647216128,1.0,1.0,21.86858737664,25.63632723968,0.10862829283162312,0.07145568402542586,0.1083123425692695,0.072289156626506,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,14,2025_14_WAS_MIN,Minnesota Vikings,Washington Commanders,-2.5,-2.5,43.5,43.5,,,,,1,0,0,0.0,-64.76480283746673,-15.50881536,0.0,1.0,24.67569328128,26.51398096896,0.07965783063922563,0.06430735928763409,0.0807291666666666,0.062200956937799,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_plus100,Home Elo +100 (diff),2025,14,2025_14_CHI_GB,Green Bay Packers,Chicago Bears,-6.5,-6.5,46.5,46.5,,,,,0,1,0,1.0,285.7443543312984,2.383670190080001,1.0,0.0,18.6370306048,19.0234825728,0.07045320968132993,0.05762270769648324,0.0723981900452488,0.0554216867469879,1,0.0,0.0,0.0,0,0,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_plus100,Home Elo +100 (diff),2025,14,2025_14_CIN_BUF,Buffalo Bills,Cincinnati Bengals,-7.0,-7.0,53.5,53.5,,,,,0,1,0,-3.0,327.30237406414676,4.214734172160002,1.0,0.0,14.416529305600001,20.62196125696,0.07419841073901227,0.03856908504636345,0.0716180371352785,0.0397350993377483,1,0.0,0.0,0.0,0,0,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
