scenario_id,scenario_label,season,week,game_id,home_team,away_team,spread_home,close_spread_home,total,close_total,wind_open,wx_wind_mph,wx_precip_pct,wx_temp_f,roof_closed_flag,roof_open_flag,neutral_site_flag,rest_days_diff,elo_diff,net_margin_diff,home_inj_starters_out,away_inj_starters_out,home_def_ppg,away_def_ppg,home_def_sack_rate_ema,away_def_sack_rate_ema,home_def_sack_rate,away_def_sack_rate,scenario_applies,scenario_wind_open_add_mph,scenario_wx_precip_add_pct,scenario_wx_temp_add_f,scenario_home_inj_starters_add,scenario_away_inj_starters_add,scenario_neutral_site_flag,scenario_rest_days_diff_add,scenario_elo_diff_add,scenario_net_margin_diff_add,scenario_home_def_sack_rate_add,scenario_away_def_sack_rate_add,scenario_spread_home_add,scenario_total_add,scenario_pred_margin_add,scenario_pred_total_add,scenario_ats_sigma_override,scenario_total_sigma_override,scenario_apply_when_mode,scenario_apply_when
v2_cold_minus15,Temp -15F,2025,4,2025_04_BAL_KC,Kansas City Chiefs,Baltimore Ravens,2.5,2.5,48.5,48.5,,,,,0,1,0,1.0,-12.24936980076177,5.319999999999999,0.0,0.0,14.52,33.44,0.07027375063960427,0.0232529416410013,0.0673076923076923,0.0223880597014925,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_CAR_NE,New England Patriots,Carolina Panthers,-5.5,-5.5,43.5,43.5,,,,,0,1,0,0.0,19.3426258086713,-18.12,0.0,1.0,22.28,10.64,0.10018755980861242,0.009594803587998732,0.0909090909090909,0.0094339622641509,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_CHI_LV,Las Vegas Raiders,Chicago Bears,1.5,1.5,47.5,47.5,,,,,1,0,0,0.0,-37.403917291282596,-14.0,0.0,0.0,31.479999999999997,25.200000000000003,0.06826898461729952,0.06067866114468051,0.0654205607476635,0.0485436893203883,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_CIN_DEN,Denver Broncos,Cincinnati Bengals,-7.5,-7.5,44.5,44.5,,,,,0,1,0,0.0,-6.056003500681982,20.92,0.0,1.0,22.68,37.839999999999996,0.10916862745098038,0.04391679887184906,0.096,0.0491803278688524,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_CLE_DET,Detroit Lions,Cleveland Browns,-9.5,-9.5,44.5,44.5,,,,,1,0,0,-1.0,375.6890391333161,14.120000000000001,0.0,0.0,27.36,18.560000000000002,0.07994397759103636,0.11248854495468888,0.1078431372549019,0.1195652173913043,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_GB_DAL,Dallas Cowboys,Green Bay Packers,7.0,7.0,47.5,47.5,,,,,1,0,0,0.0,-210.9761265057025,-12.719999999999999,1.0,0.0,31.32,14.2,0.039586083698233174,0.0811107795626834,0.0373831775700934,0.0763358778625954,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_IND_LA,Los Angeles Rams,Indianapolis Colts,-3.0,-3.0,49.5,49.5,,,,,1,0,0,0.0,104.67777168300336,-16.88,0.0,0.0,25.8,20.0,0.10343446121811553,0.06024986084482649,0.1061946902654867,0.0614035087719298,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_JAX_SF,San Francisco 49ers,Jacksonville Jaguars,-3.0,-3.0,47.5,47.5,,,,,0,1,0,0.0,141.71032802327431,-3.3600000000000008,0.0,0.0,16.12,15.04,0.05051282051282045,0.042601398601398555,0.048076923076923,0.0461538461538461,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_LAC_NYG,New York Giants,Los Angeles Chargers,6.0,6.0,43.5,43.5,,,,,0,1,0,0.0,-283.3285823876224,-16.32,2.0,1.0,26.16,17.52,0.06384767746469869,0.05251095572739853,0.0592592592592592,0.0551181102362204,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_MIN_PIT,Pittsburgh Steelers,Minnesota Vikings,2.5,2.5,41.5,41.5,,,,,0,1,0,0.0,-57.92699695588544,-18.28,1.0,2.0,20.96,15.120000000000001,0.06240156928681512,0.08045434904263678,0.074074074074074,0.0918367346938775,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_NO_BUF,Buffalo Bills,New Orleans Saints,-16.5,-16.5,48.5,48.5,,,,,0,1,0,3.0,445.37223642281606,31.88,0.0,0.0,21.4,35.84,0.08262435677530011,0.09392541908997604,0.0681818181818181,0.08,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_NYJ_MIA,Miami Dolphins,New York Jets,-3.0,-3.0,45.5,45.5,,,,,0,1,0,3.0,39.20582481863835,-5.12,0.0,0.0,31.799999999999997,30.04,0.05798131692868532,0.07401976175085413,0.0631578947368421,0.0612244897959183,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_PHI_TB,Tampa Bay Buccaneers,Philadelphia Eagles,3.5,3.5,44.5,44.5,,,,,0,1,0,0.0,-226.8950814393163,-3.6400000000000006,1.0,0.0,23.96,22.88,0.05442162504619601,0.023647798742138328,0.064516129032258,0.0283018867924528,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_SEA_ARI,Arizona Cardinals,Seattle Seahawks,1.5,1.5,43.5,43.5,,,,,1,0,0,0.0,-126.36881360419352,-19.6,1.0,0.0,16.96,14.600000000000001,0.0328690223580399,0.04528672090125739,0.0340136054421768,0.0483870967741935,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_TEN_HOU,Houston Texans,Tennessee Titans,-7.0,-7.0,38.5,38.5,,,,,1,0,0,0.0,250.576682930596,12.000000000000002,0.0,0.0,17.240000000000002,35.72,0.08116656071201525,0.021493158004785864,0.0743801652892562,0.0192307692307692,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_cold_minus15,Temp -15F,2025,4,2025_04_WAS_ATL,Atlanta Falcons,Washington Commanders,1.5,1.5,44.5,44.5,,,,,1,0,0,0.0,-190.64632666202692,-25.08,0.0,2.0,23.12,21.84,0.08046278097723,0.06663143089791987,0.0851063829787234,0.0789473684210526,1,0.0,0.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_BAL_KC,Kansas City Chiefs,Baltimore Ravens,2.5,2.5,48.5,48.5,,,,,0,1,0,1.0,-112.24936980076177,5.319999999999999,0.0,0.0,14.52,33.44,0.07027375063960427,0.0232529416410013,0.0673076923076923,0.0223880597014925,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_CAR_NE,New England Patriots,Carolina Panthers,-5.5,-5.5,43.5,43.5,,,,,0,1,0,0.0,-80.6573741913287,-18.12,0.0,1.0,22.28,10.64,0.10018755980861242,0.009594803587998732,0.0909090909090909,0.0094339622641509,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_CHI_LV,Las Vegas Raiders,Chicago Bears,1.5,1.5,47.5,47.5,,,,,1,0,0,0.0,-137.4039172912826,-14.0,0.0,0.0,31.479999999999997,25.200000000000003,0.06826898461729952,0.06067866114468051,0.0654205607476635,0.0485436893203883,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_CIN_DEN,Denver Broncos,Cincinnati Bengals,-7.5,-7.5,44.5,44.5,,,,,0,1,0,0.0,-106.05600350068198,20.92,0.0,1.0,22.68,37.839999999999996,0.10916862745098038,0.04391679887184906,0.096,0.0491803278688524,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_CLE_DET,Detroit Lions,Cleveland Browns,-9.5,-9.5,44.5,44.5,,,,,1,0,0,-1.0,275.6890391333161,14.120000000000001,0.0,0.0,27.36,18.560000000000002,0.07994397759103636,0.11248854495468888,0.1078431372549019,0.1195652173913043,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_GB_DAL,Dallas Cowboys,Green Bay Packers,7.0,7.0,47.5,47.5,,,,,1,0,0,0.0,-310.9761265057025,-12.719999999999999,1.0,0.0,31.32,14.2,0.039586083698233174,0.0811107795626834,0.0373831775700934,0.0763358778625954,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_IND_LA,Los Angeles Rams,Indianapolis Colts,-3.0,-3.0,49.5,49.5,,,,,1,0,0,0.0,4.677771683003357,-16.88,0.0,0.0,25.8,20.0,0.10343446121811553,0.06024986084482649,0.1061946902654867,0.0614035087719298,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_JAX_SF,San Francisco 49ers,Jacksonville Jaguars,-3.0,-3.0,47.5,47.5,,,,,0,1,0,0.0,41.710328023274315,-3.3600000000000008,0.0,0.0,16.12,15.04,0.05051282051282045,0.042601398601398555,0.048076923076923,0.0461538461538461,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_LAC_NYG,New York Giants,Los Angeles Chargers,6.0,6.0,43.5,43.5,,,,,0,1,0,0.0,-383.3285823876224,-16.32,2.0,1.0,26.16,17.52,0.06384767746469869,0.05251095572739853,0.0592592592592592,0.0551181102362204,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_MIN_PIT,Pittsburgh Steelers,Minnesota Vikings,2.5,2.5,41.5,41.5,,,,,0,1,0,0.0,-157.92699695588544,-18.28,1.0,2.0,20.96,15.120000000000001,0.06240156928681512,0.08045434904263678,0.074074074074074,0.0918367346938775,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_NO_BUF,Buffalo Bills,New Orleans Saints,-16.5,-16.5,48.5,48.5,,,,,0,1,0,3.0,345.37223642281606,31.88,0.0,0.0,21.4,35.84,0.08262435677530011,0.09392541908997604,0.0681818181818181,0.08,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_elo_minus100,Home Elo -100 (diff),2025,4,2025_04_NYJ_MIA,Miami Dolphins,New York Jets,-3.0,-3.0,45.5,45.5,,,,,0,1,0,3.0,-60.79417518136165,-5.12,0.0,0.0,31.799999999999997,30.04,0.05798131692868532,0.07401976175085413,0.0631578947368421,0.0612244897959183,1,0.0,0.0,0.0,0,0,,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
