season,week,date,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Kirk Cousins,QB,00-0029604,1.0,35.9,250.4,2.03,0.84,3.43,13.5,0.12,0.0,0.0,0.0,0.0,0.1169,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Bijan Robinson,RB,00-0038542,1.0,0.0,0.0,0.0,0.0,19.54,79.5,0.83,4.58,3.34,24.2,0.34,0.6911,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Tyler Allgeier,RB,00-0037263,1.0,0.0,0.0,0.0,0.0,10.85,44.3,0.31,2.85,2.18,15.5,0.2,0.4018,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Kyle Pitts Sr.,TE,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,4.3,65.1,0.5,0.3917,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,0.0,0.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Charlie Woerner,TE,00-0036429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,2.39,26.0,0.24,0.2148,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Feleipe Franks,TE,00-0036825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Teagan Quitoriano,TE,00-0037277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Drake London,WR,00-0037238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.78,49.0,0.57,0.4326,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,0.0,0.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Darnell Mooney,WR,00-0036309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,3.26,37.0,0.4,0.3311,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,David Sills V,WR,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,2.51,44.4,0.3,0.2557,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,0.0,0.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Casey Washington,WR,00-0039394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,0.0,0.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,Dylan Drummond,WR,00-0038953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,Atlanta Falcons,KhaDarel Hodge,WR,00-0034854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.0,33.82,273.2,167.2,2.647715174510155,1.2156161934972136,0.8999960749405223,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,New Orleans Saints,Tyler Shough,QB,00-0040743,1.0,32.5,181.0,2.02,0.77,2.61,8.1,0.09,0.0,0.0,0.0,0.0,0.0856,72.0,32.85,36.55,195.5,141.7,2.216290133109511,1.2132146131347303,0.8212962417172286,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,New Orleans Saints,Alvin Kamara,RB,00-0033906,1.0,0.0,0.0,0.0,0.0,21.82,72.0,0.86,4.23,3.21,16.8,0.28,0.6811,72.0,32.85,36.55,195.5,141.7,2.216290133109511,1.2132146131347303,0.8212962417172286,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,New Orleans Saints,Devin Neal,RB,00-0040202,1.0,0.0,0.0,0.0,0.0,12.12,44.5,0.29,2.63,2.01,13.1,0.17,0.3724,72.0,32.85,36.55,195.5,141.7,2.216290133109511,1.2132146131347303,0.8212962417172286,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,New Orleans Saints,Juwan Johnson,TE,00-0036040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,3.84,26.2,0.36,0.3017,72.0,32.85,36.55,195.5,141.7,2.216290133109511,1.2132146131347303,0.8212962417172286,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,New Orleans Saints,Foster Moreau,TE,00-0034981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.02,13.9,0.19,0.1753,72.0,32.85,36.55,195.5,141.7,2.216290133109511,1.2132146131347303,0.8212962417172286,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,New Orleans Saints,Jack Stoll,TE,00-0036741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.85,36.55,195.5,141.7,2.216290133109511,1.2132146131347303,0.8212962417172286,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,New Orleans Saints,Zaire Mitchell-Paden,TE,00-0037340,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.85,36.55,195.5,141.7,2.216290133109511,1.2132146131347303,0.8212962417172286,1.0,1.0
2025,12,0.0,2025_12_ATL_NO,New Orleans Saints,Chris Olave,WR,00-0037239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.54,36.4,0.46,0.3682,72.0,32.85,36.55,195.5,141.7,2.216290133109511,1.2132146131347303,0.8212962417172286,1.0,1.0
